video_id,expected_category_id
d9aIHhsjupk,22
d9h_qtOoFnA,10
dAHolupCEkc,27
dAOZa7JYnsw,28
dARAN1z2KqY,10
dAfqL3Hts_U,24
dAgQsoPo-F0,25
dAyg7C2-mjQ,22
dBPRS4mVT3g,24
dCROpIx2s0g,23
dDAlGl_8f9U,1
dDBAhxHUkFw,22
dDZoGcQVjJg,28
dEs6-IfOGbw,19
dGaX8AuGiuk,20
dH4ZXmeEJXs,24
dHCURII_974,24
dHDn26UX4aw,23
dI5IxmA19jw,28
dIPu12KHIDo,24
dIjms29rFA0,24
dJCKavW22PM,19
dJgoTcyrFZ4,25
dKccvk36atQ,26
dLRMA_lWsDY,24
dLRZTBtdMUg,10
dNW0B0HsvVs,24
dOv-1NG-YKc,22
dPWg-A9tiRI,23
dPcclBGKAMw,24
dPuULksBPcI,24
dQLlS4l1UJk,10
dQMZLXaa1L8,17
dQhH0vPTSZY,22
dQjTQFRZsD4,10
dQvIbulWCM4,23
dR10LRByhRc,26
dRfvXL-m7O8,24
dRpNZV18N_g,24
dRtqFjYYUY0,28
dRvKm__GrqU,1
dS5Thrl-4Kc,26
dT5ALH3ICTc,22
dUMH6DVYskc,28
dVNZYskqdEc,26
dVQ6rwaZ648,24
dV_UXo8LiWk,24
dW4wpGg64pE,24
dWLDoQ0Kus8,22
dWxS9_OwC8Y,28
dXt1ftcdxNg,24
dY2jpeasD4w,24
dYXaxeJBj5k,26
dZWNPEC6SIw,24
d_j512i2k6c,27
daR05oUWKmU,26
dabnx8VSdkE,27
db9Shsd8q8M,24
dbMtuJ1tZnc,24
dc89yyOS0Z8,24
dcVFxgm2S1I,24
dcZY7uG-mn4,26
dcipHnWcB0w,24
dd3XfA4NVcQ,17
de7GaRwrr8Q,27
de8K18_G0qk,10
deJCEUFeehI,26
deJYRvucj2w,23
dedaP9ym-hY,10
df7PZIVe1lw,17
dfeEwt5_jsQ,10
dfnCAmr569k,10
dg2ROPhbHg4,25
dgcr3mCsqBE,24
dhF3Y7esoWM,10
dhOMtP72o2Y,19
diOhJMLSCNw,24
dikG4vMJG1s,28
djJ6GAplhFU,1
djLBR_aoymQ,22
djlaHJCXT4o,22
dkD1l8iKedE,22
dkUF_rHF-K8,20
dl7tsRkAD7w,23
dm6ZSfE5muc,22
dmdlKqW6zII,24
dmtTnGlTUI0,10
dn4CKtiwxSA,23
dnA3Cd5xG5A,26
doFpACkiZ2Q,24
dpLrlEBFq-0,23
dpeDxEb9yeg,26
dqkEniTFTH0,1
dqr-AT5HvyM,26
drQXdm02oCg,23
dra9WRKpds8,17
drg74wOy8z8,1
ds3tvjwdmGM,23
dsNNfiA6qjs,24
dt7fU9H8tz8,22
dtER80sOjX4,24
dtdT-ZHCBw0,22
dtdiFUwRQqM,25
duRDizP0gHQ,26
duXW_wPTw0o,26
dvJWgErHi7A,24
dw74T9x6lDE,24
dwEKqAwoz0Y,22
dwkNG9qeYIY,22
dwvVhnQTfDk,23
dx0jvrlV_EQ,10
dx9mF1KJr0s,10
dyBFAX4SDEc,20
dyUJN3skBlU,24
dzxFdtWmjto,24
e-XM8pek6Kg,10
e0hO5fTGwPY,25
e15ZR6XG4Z8,23
e1YqueG2gtQ,10
e1bEWoblGZA,22
e22yH5hUQ_A,17
e2ExvdtmIyU,24
e2R0NSKtVA0,22
e3UqLAtdZ04,24
e4FApt6z55c,10
e5D3O4yCmCg,24
e5IRkF20JmU,24
e5N_Tq1EtRQ,24
e5bernQdWiE,22
e6XeP9gQPmg,27
e77J4g0LMOk,24
e7OQ_ayQTog,28
e7WSwRVKwBo,24
e7b5hbWvWEQ,10
e7sIvcYmuk0,27
e7vFVFcnBQQ,22
e89IWTGdIuQ,17
e9NOwaiXqqA,23
e9XbKS9xWD0,10
e9byydi6cns,10
e9nFy2DREw8,25
e9yCAIwqhNc,24
eACohWVwTOc,10
eAyxMv4IBH8,23
eBnXbImHX-g,23
eDZKgSZ9V0Q,28
eDelIZDzmwQ,24
eEDZuFw34YM,28
eEdPnm-AZ94,24
eFjFxgHedgM,24
eHEwkvFFBII,17
eHIY3HNNqzM,10
eIAtHvzjk98,24
eIG1Ix-3gdc,24
eIj9vqnhQ6I,1
eIns8Y0xegE,29
eIp7PYuAu0k,24
eKFrZNXB29M,24
eKHUU2NHP5U,20
eKwAib6LosM,10
eLyGI14jDGA,17
eMV_WNJkflM,22
eMkZ8GEVgUw,28
eMobkagZu64,20
eNSN6qet1kE,28
eNbKd0cABD0,17
eOQpjvnm4ME,24
eOcJ27xT99w,17
eP33TkuI9vI,10
eQ3gXtX3U7I,22
eQPoVNrCZTk,10
eQTcXGk9BRk,10
eQVhAN7-IAw,10
eRdjw3dlGEE,24
eRphuaJ9iJ8,26
eSHe32cEKqI,26
eT2D50_pgUU,20
eT4shwU4Yc4,23
eT9eWtb7C4c,1
eUgrVCDUCtE,1
eV03W0mnxkI,28
eV6yLbWCMDU,22
eVmxh5Uft0Y,10
eVoXmDdI6Qg,23
eWBNCnU_PK0,24
eYJCjVkOImU,10
eYf1IKFNHgM,23
eZFvbili87g,1
eZQdQ5pV6EE,22
eZRmP-l3Nz0,24
e_7zHm7GsYc,10
e_FmQF9yVIU,22
eaNCTyuvVrQ,26
ebHbB2eDz1g,23
ec9r9THD5eU,10
ee24QB3o16o,1
eeBMQpzoEXQ,1
eeOnYPobY_g,10
eemkTcS0zsM,26
eenl2f0o6AQ,28
eep4_0JaaG8,23
efNXlVeeLIw,24
efve8-mhdVg,23
efxiDBygvdg,10
egXr0PU-kCY,24
eiDiKwbGfIY,10
eijd-yjXY9E,28
eiudTjsGM7g,24
ejD9084JJA0,24
ejlD0Sg-8ig,26
ek1ePFp-nBI,24
eljAjPH6zQI,26
elmet3x4AeI,10
elwTgpHlty0,10
emELFiKMuf4,17
enH3xA4mYcY,1
enq2P7ltPBk,24
enqFulGwFYY,1
eoBOueMfdcY,25
eqMC2qENv1c,17
eqVHah0f-1c,24
equJbwmh7DI,25
er2kQ21ZTG0,23
es9-P1SOeHU,22
eu6hJx1L9IU,1
euaGS3tPRBw,1
ev2RHDUkE4M,24
evhLzq7Gsak,25
ewTQLoNPxYg,24
ewm0y9nL--Q,10
exGGotfSuH0,15
exLJr1ScSKY,22
exQ2u3qSfrM,10
exYLX9xGoyo,26
exdrZa-k0GY,20
exjMt3v81tA,17
expKmfdoo28,23
exsOim0Lyl4,25
exwdh57hGCI,20
f-xe1qxhcUI,17
f04asn4oe4Q,24
f0H4h0sfZIU,22
f0r_l2iYUzQ,25
f13X2hLYAhk,19
f1e0BPbTjvo,24
f1fXCRtSUWU,1
f1xIeTCgoFk,22
f2MZnJlDJ4c,17
f2kesmAO8VU,26
f2xPEy4PrmA,23
f3Xkre0GOFU,25
f3cpQZ5qvg4,24
f3mOQCjL10g,24
f3uZxD39awA,24
f45Va7jMSx4,22
f4FuOi9rvKw,1
f55HngFE9YM,10
f5I79eakR8E,10
f5Y3cf3MFIw,27
f6Egj7ncOi8,26
f7kPSYWU1JA,24
f9KnpxU2LNU,20
f9psILoYmCc,25
fA9Ypn3jQw0,10
fAIX12F6958,1
fC8gutkCu1c,10
fCTKDn3Q8xQ,22
fCe38yjduXk,15
fCuvR9LEczE,24
fDRrqJU4-Tk,20
fEMxFSjmo5Q,26
fEhgT7G6ouQ,23
fEqzx-36pOo,23
fEskVQgtwaI,1
fFjkYIgmZnA,1
fGHOLz35L8M,15
fGTfbMioezc,1
fGqdIPer-ms,10
fHZe0PJf8HA,26
fIElFIuzGLI,26
fJJBAwiOjRI,26
fJZht2-Kg3w,24
fJe0cmOvM94,24
fKpCAZy4IXg,2
fKrrlVdFFrw,27
fKuxh0E9mSI,10
fLjXIFvafSE,28
fLwKs5yslSU,23
fMaC7IeGKNQ,23
fMbuWa-OdN8,17
fNVUTgd4pio,10
fNtLIcyjsnI,1
fO8pPjlFtNw,28
fO_zejwc054,24
fOfIObhGMe0,17
fOhB5JyEkOQ,24
fOsphXJvaUE,24
fPeQR-_JBzU,1
fQTVpWxu570,10
fQjGRb4-IQM,15
fQvGSkTYJSE,2
fRFCXQ3HgdY,17
fRcmFr9cE5M,24
fRj34o4hN4I,28
fS2fsa1fuIw,15
fS37K3Lcf6g,24
fSutgzDY_I4,1
fTK0hhBiCgA,10
fUyU3lKzoio,28
fVVS9Tng7C0,24
fVizzW1uyDw,17
fW_SW-EwVRI,10
fYUXvrF85uQ,23
fYo_ZqCFafU,26
fZB-ptAnoQc,10
fZJ4D2iAx9A,28
fZYtg2BTWBI,24
fZwwcwfbmdo,25
f_jTeuajas0,1
f_lDdj755PA,24
faYA_upR_a0,1
faxyAEMDNMg,25
fbHbTBP_u7U,10
fbL1ZoAQgUU,28
fc5tIKFDy1s,25
fcVjitaM3LY,28
fd7M_5xW0SI,10
fdpYWltgYMk,10
feDs1pIhTFQ,10
feYykx3Fq-k,1
feh8CkaPkr4,26
ffHCh6ZCZfo,19
ffgzh93MdQM,0
ffxKSjUwKdU,10
fi483E-A8P4,26
fiErkaNjBwk,28
fiGSDywrX1Y,10
fiusxyygqGk,10
fkBYn3QkgpA,22
flLc6LmAG6c,10
floMqK_yHf8,10
flvn3JfcVHk,26
fmhbFFAFqRE,1
fmiZUgA-2W4,26
fmqcXfcrAis,15
fmtU3FFpHtU,27
foImxGyOuQE,24
fp84YC6M-C0,22
fsQD85uD8nM,26
fsT5SyBLlIg,24
fs_eQQZEZRY,27
fuHcdFPBKy0,24
fupYIggOq38,24
fvv6TnuvT3g,27
fwLxwMKMjEQ,28
fxNNP9kifNg,24
fyRwjMZFeJ4,28
fyjt5zpNAeg,25
fzCct3j-pH8,10
fzmM0AB60QQ,24
fzs6O7b9Fe0,24
g-F3A9n9BLg,22
g0K5QoEj7FQ,24
g0xVbwXs9jo,26
g1vFoVDKA_c,29
g2GbkH12xMg,24
g2MyotPRcXE,26
g309T2rLOKk,24
g30Rhk82rmg,1
g3IvVejktJE,24
g3N-vtknJG8,22
g3VgrgV3kFk,17
g4ELX7LyXDw,10
g4Go-VIweZY,26
g4Hbz2jLxvQ,24
g4txv3A9ICQ,10
g5CNiarSdbU,1
g5c1bk8weaQ,23
g8GJV08_pRU,24
gA-NDZb29I4,10
gAcvbGuqG0Q,10
gBUBAfGIytc,20
gB_7KBTfaw8,24
gC3Y7SowqwA,25
gCwDzQcbiF4,1
gDPr8Na24QU,24
gEHCXl4J9Qo,24
gEn3wcpNsg8,24
gG_XI2jXMKs,24
gHZ1Qz0KiKM,28
gImQUUb8cU4,22
gIsDpBMXbLo,24
gLOxQxMnEz8,24
gLswXiRLdkA,26
gMFMb9-gfBw,24
gNG0GiSrwas,24
gNTIOZ3jJJo,10
gNXoxfeyzmI,23
gNvNMWiMxUE,23
gO7gWDnzV8g,24
gOh2XtaPDWk,24
gPHVLxm8U-0,24
gPtU_-N6dMg,20
gR0pSSISaVk,17
gS1DbvHHVH0,28
gSW2l1z1lKw,22
gTF8KYoJkMM,27
gTRRvvE3HiU,22
gUWDiXBNohY,10
gWV7JIxFcbY,17
gYYMnkoFtjM,24
gZItyr1SNjU,10
g_WBVi-bu9Q,28
gaEPYljtIAw,10
gaJMEgf31c4,24
gau41b7_Hqs,25
gbRijjvIeyk,2
gd0bB-5X4o0,17
gd5a6LUuU-w,10
geeTiovdXLQ,27
gegW-vR_UHo,10
gehzrQiwUyM,26
getVCtn-4Zg,22
gf7FV1i7lb8,17
gfmXCAwBkCE,24
ggIzq8JUK44,24
ggm2Pvj2QHQ,24
ggpoZyF2lU0,24
ghMEmxP0hgw,23
ghNoCu0QiH4,22
giOZ3EAleeI,10
givBfOQ47OE,23
gjXrm2Q-te4,23
gk05IMU2RrU,26
gkemkf8vs0Q,17
gkvhlo4a5iQ,27
glHNu91zUdA,2
gm5P74vcB84,28
gmfH2LBCdaY,23
gmgI-B5pKzs,25
gmp6AGFPhzY,24
goIXAFdlcUw,26
goP4Z5wyOlM,25
goR0ki9OUts,24
gob0unzEdRw,24
gqKrByxzpgg,10
gqR5QaaSFX4,23
gs-iqvX6pOA,26
gsKjJRSmYio,10
gsVgqms1slE,10
gtprpculjrQ,17
gu9_m0vm7fM,10
guI0Ydh7wT0,17
guRbfQFddfg,24
gvYVO6vWm2Y,22
gvZW4Lh-8Mc,1
gw82GrEt370,24
gwrfwx1QcDQ,26
gx3S73InQ04,17
gxaoefdyJRM,26
gxz-OhTuo1M,17
gy_aLyB41wQ,28
gzVTDKK-EKM,22
h-6fIyaVmDM,24
h-h5Mhlt6O0,28
h-nmLbZorLE,19
h-w7QZo0XSc,1
h07CnJy-SUc,25
h0zMjd5ZAJ4,23
h1-AXcb5j18,1
h1bXpNJ5zK0,26
h208HbsyTzs,10
h22kNL89csk,27
h2DY-VCtb54,28
h33u2eeVqXo,24
h3EJICKwITw,24
h3umdwK-oPs,24
h4kv0iKgiks,17
h4tcNcZ0MdY,24
h5CLO2n6OxQ,24
h5XzGyjEkkc,15
h6Yx7IIl8iY,10
h7MBKjAyBU4,17
h7j9jbe_pEs,26
h8FkbFoRCzc,26
h8Q3IhUwX_4,24
h8VJft5Xq5g,28
h8hMvvP_Bdo,22
h8ycmroFQSs,28
h9O-JH4DtiQ,28
hA8lElh7LFg,23
hB07EJhMBRs,28
hBvcngHRTFg,24
hD3sd-9tcRI,24
hDEc4ImIVHk,25
hDYPVhwULCc,23
hEUj5Lbb9BY,25
hEXCdNnUErY,24
hEnWzvzVMaA,24
hFEBexihBGk,1
hFFn8K2O4po,23
hFay0SVFxVI,24
hGAA98YZBZw,17
hGoQ44SfV-c,26
hH-wCe5oAv8,24
hHFuZVGpBC0,28
hHaUQh6Gx-Q,10
hIFwL6O_6aA,24
hIcR65h2GDs,25
hIwRdDcQBEU,26
hIyqLdKBAlc,22
hKNRieaN0ZI,24
hKqzBGE5w-0,24
hKxsmQXfmFo,28
hLgIghY-FGc,15
hLljd8pfiFg,1
hLqHZGhIFaI,22
hMBxriQamIU,10
hN8mNXa3ICo,26
hNpgwz8wvE8,23
hNsd-m30m2E,24
hOulcmOHCIQ,24
hPmBSTgBmes,22
hQA0oWZpgAQ,24
hQW_9ws8OhA,23
hQlXLdZtX6s,26
hRAGY4BaFQs,24
hRnVb4z6Hw0,17
hSXf6ozQEwo,24
hTFdtso911s,24
hUDAcPr9dQs,24
hU_oxkN9wsw,17
hUxQ74iAc5c,24
hV-yHbbrKRA,27
hVEgTsmBDw0,26
hVOjyy5NuFY,26
hW9ScsV6QJ0,10
hWLjYJ4BzvI,22
hWgy6gAK9OA,24
hXcoq5XDwyA,20
hXz4LdA-BRI,24
hXzcIoq2ing,2
hYOa56nwx5Y,27
hYc95vB-nT4,10
hYip_Vuv8J0,28
hYirFqEc8Tg,17
hZJDAJDD-uw,24
hZr1u-zzejU,22
h_-JFUci0BM,10
h_67XloYXTc,24
h_GwO10HroY,10
h_O8ZvB3uEk,23
h_SHkEWo7UM,24
h_cfN1t3flE,26
hahlygBa6yQ,24
hbcH02YynOA,26
hbmdI8A7SSo,23
hcCCe_R8e9U,23
hcfMZ6qjdXM,25
hdoLeKGoSjw,23
hdyD3afxyxc,20
hgtR0o6OjjU,17
hiBPUpCJ7MQ,24
hiGqKwy4yM0,10
higZGd1fU4Q,26
hivGryRKGvk,2
hj44lITeFHk,22
hjZJaf6FbOw,23
hkFYWyy9Jek,23
hlGm5tse8ek,25
hlb3gGNBHFE,22
hlrvK4xnLKA,26
hmkSBiZ6XoQ,24
hms9nX3RUdk,22
hn4mxYDmWgo,23
holkOJx-TOU,24
hpapqEeb36k,26
hph2mamrzfE,22
hphLiGW6FgE,24
hpsugpjc3dE,15
hpvDsw1D29w,24
hq1ijbMabsM,10
hq9SEUlkZ5s,26
hsLcTO2a0Ec,1
hsYCNQ9DA-w,27
hsh54g9JmC0,10
htBvEmGPhAc,15
htWO0--MbQg,17
htmLGVUqIos,15
htvR_dBs3eg,10
hu_4yAZVNsU,24
hv3jeGUv9fY,28
hwQSOGrBYcI,25
hwQnXjZwQUQ,24
hwjdXBxeWsc,24
hwnDMahSwNI,25
hwx2n-Rf0f8,26
hxAiXfyYX2E,25
hxVnGH6llkQ,20
hz7ukDjuq4w,24
hzCeq0-Vd1U,24
hzTORk64aXg,10
i-G1hy73Mb8,24
i-LCORFB860,19
i04pYZGDHIc,26
i0biqMZrxJ0,24
i0p1bmr0EmE,10
i0pmuBLUvmw,23
i1AHCaokqhg,20
i1TkiN309_4,28
i2ZHwnKVXK0,23
i3Cyofu6hLE,24
i3cN9elJWvk,10
i47zrx24dpY,24
i4YQRLQVixM,28
i5qOzqD9Rms,1
i63jWjoAWHE,23
i6htP19PyEU,22
i6mQAdU646o,25
i6pw07k3GkM,17
i8qukld8Z18,23
i9-0BJ4CJvM,25
i9EyFghIt5o,27
i9GSF3ROa58,10
iA5u80nS1PQ,23
iASe_veKR74,10
iB_XgqdeU1o,22
iBy6XRHPODQ,24
iC7wWFQUUqU,10
iCXQwI2Luw8,24
iD8K3pNhf-U,10
iDN7xlv3xxM,24
iDXlWTRyxgE,24
iDbdXTMnOmE,27
iEHB_opjO0k,22
iES66zqOl64,25
iGCdvqVbIa0,24
iGD4bBgWPcY,10
iGXYZwZEZa0,26
iHcfeuGYuzU,17
iILJvqrAQ_w,10
iIaVdlcDRA0,22
iIxy3JN3-jc,25
iJPjFddLOxo,27
iJz5jURaEBc,26
iKI6z9dcjMg,26
iKjEoPA0LlY,24
iLN0_ghe-Tc,24
iLZSB-5Dyf8,24
iM4lgtCFMGw,17
iM89vdPLbQs,17
iMYc9Anz1v0,26
iMg9ibfcBnM,24
iN8zmmCRqUA,22
iNT-tPrz4OM,24
iNf6VErGDLI,10
iNsTzqwwioY,27
iOVg62_DUYU,28
iPf_ifCKftc,10
iQp1_GfDhwQ,10
iRinktgcrcw,24
iSt_jbT6rak,23
iU4J2FF23Do,24
iWFgvbf_Zu8,20
iWVlOHSmzzo,24
iWZmdoY1aTE,10
iWeNDPTYAZw,17
iWyQqwNAMdA,25
iXFApdQKYnc,24
iXcqpJQD5II,26
iXfHlch1Lso,24
iYGq_qc-hWY,24
iZUfPIKbgUM,24
iZpxzfMkVzM,19
i_N3q2ZAj-o,25
i_nLsG_asQg,10
iaL3EEWspLo,22
ia_NWRMgoAA,25
iatq3Rn4vsg,24
ibI5-k5sin8,24
ibUV-bxcCZA,28
ic1kMoM_kPw,25
icNjK6xATjs,25
icNpyzmE0Nc,25
icqp_XDH_BI,26
icyhX6PjKjM,10
idD1C2-ISlo,10
ieRXuTkbWEw,27
ife5Zij94_E,10
ifkRhaEDzzo,24
igT1QKKm2GE,10
igczJLuaelg,20
ih8ex84QoH4,22
ii-Qj5-jsdg,26
ii3n7hYQOl4,24
iiWm8AxvWtw,24
ijJPFowBsBc,22
ijUK3z5rt5s,23
ijnp0bn0u6o,20
ijwHj2HaOT0,28
ikZQLvKZYMA,26
ilTHiqAmuX8,24
ilaSwO2fx40,24
ill2cgCyTUc,22
in5TfQfUIBY,24
inFGj1IyIwk,17
inZzcTXYowY,10
ip1FhJhM7vg,10
ipE-iN_LLcA,22
ipWfcK1HVdA,24
ip_r4y-23JM,22
iptUNUFdyas,24
ipuU0hHYiF4,25
iqQXwovaUJQ,24
iqsQ0KHImrU,10
ir-_cm0BaWc,15
ir0G79oHXMc,10
ir8UofAKNCM,22
irHqI9fUc4I,23
isI6DqxAr7s,10
it-ru_UiMgE,10
itE8Cd85-QM,24
iuBPpEkUi8I,22
iveV0Q77gvU,24
iwd9apG72IE,23
ixMqVcjsSVM,26
ixNNLvyCn5Y,1
ixxR3ZoqnF0,10
iyOY5nAtLuM,10
iyeWTFLzNZ4,22
iyjqs_1Nhr8,24
iyrefjMs64k,24
iz4bGGhf9Xc,26
izIyhdEHSPo,10
iztt-GoNv18,17
izwomieBwG0,27
izyX4qtsVew,1
j1f04Jg7IaA,26
j1v2A5pyGlY,23
j26WyjSo1dE,23
j28Gt5_Mlo8,19
j3IYFeVwf5I,25
j4KvrAUjn6c,24
j5AILysDDTI,24
j5cSKF5FzD0,17
j6PsLLPdiKo,26
j6X6PhexHnE,23
j6Z573n6-xU,24
j7I-d1B6HwE,24
j7RZy2B73hw,17
j7WlcSwe8Ws,24
j8rtMlDTJes,24
j9n7Boia0po,17
jC4NNUYIIdM,27
jCAuNTEO52A,10
jCRK5vy47v8,25
jCVkaZChKmc,26
jCb-WcxO5SU,23
jD83QaWy8LI,1
jDC_QZAFxKI,26
jDvKFN6aYsE,24
jE2VvGZktJo,22
jG1JY0rt2Os,10
jGiqc3HSxEg,27
jGl-6an8fz8,25
jGyUVyp9w9g,24
jHBQDOabJLc,24
jHZTzXteoU8,26
jHvSF0njyvc,25
jLCHpZ6B1gU,10
jLM2ibaRbrk,24
jLZuaFZWa7A,17
jMf16G4kZUo,10
jNStfcyNrOI,10
jO7Ysq0m050,24
jOTLVy7kgXA,24
jPEYpryMp2s,24
jPkRGHivRD8,26
jQF5Q3773uk,28
jQNazsWnQKU,27
jQR_Bp66u9w,1
jQS_kpH9xfA,10
jRq7HXR17gI,27
jS9q7Tu_G0o,26
jSJr3dXZfcg,20
jSQj4lq8ZEg,25
jSh3FFKFH_g,10
jTW5_KvkGoE,10
jTap34G5TFU,22
jTyx-Ep_LBg,20
jVNepCaqJok,22
jVXauWq9Hwg,10
jVbuBGSfLC4,1
jVlfNd3fxMY,24
jWkOwC7vMb4,1
jXoDKhdUvFo,26
jXuAqchqTs8,24
jY3lRSmdLQg,10
jYnEHDHp32E,17
jYuQzAxBVZU,24
jYwgqUUx_7s,24
jZoHuMwZwTk,24
jb-To6qJcxU,26
jbeEE0RaEeA,20
jcNwBdJd1aI,24
jdH2Sy-BlNE,10
je_0dC12gOs,17
jehMXPadHS0,24
jg4hFf-zmn8,24
jgshHi6XjJ0,17
jgvQzWAhoiw,26
jhEBBGOD7es,17
jiP82WVx6mM,28
jiZfc0b2t3Q,17
jibff9m0SjQ,24
jj6ibow2tdw,24
jjEmFB7zY4o,17
jjbcWoPXyas,24
jjwiwepvS1o,10
jkkinXnXErk,26
jlmNwjdYVnk,10
jm_mZqqL40M,1
jmqRuQGdhLs,28
jn9mHzXJIV0,28
jnQ4V-wajLY,10
jp9hK-jY6yY,23
jpH-8HiMCRI,26
jpStWV2GHF4,10
jpl2X8tDfIA,10
jr7W7smqXg4,2
jr8L_hJcCM4,24
jr9QtXwC9vc,1
jrfsschAssI,24
jrkhLuroyzg,20
jsnyz__pc5M,10
jtVz0qxQM_U,24
juTa0fPI22M,17
ju_inUnrLc4,10
jw7q_kcQXO8,10
jwkNAJBwoEA,23
jwlW1-vVBjQ,26
jxFwvwYPPcs,20
jxWJLs7_doc,22
jy-eDZkhljg,24
jyNFL5t2A-U,25
jyTqvjvj8sM,24
jyUNW5p8Yno,28
jzD_yyEcp0M,10
jzIE_oKG9PU,24
jzLlsbdrwQk,22
jziRzx_rejw,25
k-UAk-kp7q0,20
k-Uw58mxLV4,28
k-qUBZWor4I,17
k-w8GxCpsCU,17
k0BqqEMobcY,17
k1cA-Wh3Tc0,28
k1xvol1SCx8,10
k29YnfttqEU,23
k2NYfWKx1Vs,25
k2NskGo6x40,24
k2p9gsjcfQY,24
k3PEl45DjkA,24
k3tWCZu42PQ,25
k3uh0MJeypI,23
k3zmNrf0Eog,10
k4rpunDMC0s,24
k55Hm59emgw,23
k5TqNsr6YuQ,10
k5wc9V7ggVg,24
k6NTcNFjVjE,17
k6fEpn_lzmw,24
k7fPYKkt2cQ,10
k8NxqyGcZA4,24
k8RSetlPF04,26
k9PdgjmQcKI,22
k9XvXBqhu-E,17
k9oMv0JzCn8,10
kA66nAvEEII,17
kATuE1S5qk0,23
kAp-jpENAlo,17
kCg5D8KMqk4,26
kCwMARo94QY,24
kD-_iyS95AQ,23
kD06SQtfA5s,28
kD3XrTz8G8Q,17
kDRRvz4y7ms,17
kDVMAIGZvvw,24
kDiJh8loTOE,28
kEEBq1vDTa8,1
kEU5V4jq2w8,23
kFMZUxX6K6o,10
kFSm6gany_Q,24
kFiJG9KZJ3s,10
kFjq8PX6F7I,27
kG41zm8HGSE,24
kGOmPmILndU,10
kGTqQUyYiLs,23
kIHhVkkHV2k,24
kIUHDwn51y8,2
kJ18whKduFo,27
kJFL-P-A14U,17
kJzSzGbfc0k,27
kKFNThEiilU,22
kKMNo0QvDrM,23
kLpH1nSLJSs,10
kMRe5A215xs,10
kNg_RFDYpTw,26
kOCkne-Bku4,10
kOnQocd799Y,1
kOsl3cmK3zg,24
kP3xrSPYi-0,10
kPEzyLTR-a4,23
kQQZ2hje42E,26
kRDb2X3gFmo,26
kROW5iooUKE,24
kSuaykdvl4I,24
kTlv5_Bs8aw,10
kUZlz6VbMCg,25
kUosDBUjq5A,19
kVVtBDaY8i4,1
kVWj8lgQvsE,24
kWIzjMWmuYk,23
kWku5rgaJWM,1
kWolKH3zwkY,22
kX0vO4vlJuU,10
kXIF2FQpgjM,24
kXeJFEN4tps,24
kZ3xRQOhpQI,26
kZLBVi_0ENU,10
kZYKnREz9Vo,28
kZkIDiw0jDU,24
k_JTFUEp7mw,24
k_YtadXMmD4,23
k_aT3jAK_QU,24
kavxsXhzD48,24
kb1qAO9KB3k,10
kbaMeEcdDfM,17
kce7M5FJ5GM,23
kce9FMxx-04,24
kdzSkAEFJKA,1
keD0IJP4Dtw,10
kehML-RAkd4,24
kfOeQj7HsCE,24
kfPNxNIDHrA,25
kgaO45SyaO4,28
kh3yIsFuPRw,24
khPLWaBioOs,24
ki-Afm4arC0,10
kjC1zmZo30U,24
kjaHhduqS5o,1
kjbimjCQYdY,24
kjkw7rKhPfc,28
kl39KHS07Xc,27
klGP5rtA76c,27
kl_jxVID3PE,10
km5FAAQLUT8,20
kmH6rve3qF0,24
kn073_61fpc,26
kn4kBibdlWA,23
koUB3vl737c,25
kqWQFnH6h-E,24
kqbJCW-jxYM,10
kqmhCaF5_44,10
kqp6RnQHKR4,24
kr1BBxXXj48,22
ksjWPxFPsos,23
ktQH78FNCfs,24
ktafrbsKeZw,28
kton-qrKNLc,10
kuTBea8_-LY,24
kuw3yQqhe8M,17
kwraJAssyuE,10
kwvbLx9M6-s,22
kxMC7g_sKjw,23
kxkrdLI6e6M,24
ky8MhqSovW4,24
kz1xzBYppW8,25
kz3MEd1Jr0Q,10
kzFHjyysXr0,23
kzk4SId9Ab0,26
l-2xdJWnDv4,10
l0VNEl2qw2M,17
l0jGg-MUd-U,22
l0rAEPJoWeE,28
l1DTeah8YAs,26
l25AL0BdD6w,10
l2StCpw8z-s,25
l35LGiJmXNs,25
l3f_1zEEnR0,23
l3uG4T8pJfw,22
l3vbvF8bQfI,10
l3xmc0pzzJI,22
l4bAoNAx2uo,27
l4zbAjDVrns,23
l5S5DM564O8,17
l7VfDVVxiMM,27
l7YnFiAAlxw,25
l7ib9Mmkt4Y,23
l7je4VAUvjA,25
l7n58h-Zj3I,28
l884wKofd54,10
l8B5dqjsZUs,1
l992Loe-qVc,26
l9Rwc7-p5uA,1
l9jZFwwZQJs,23
l9nGCJlDclQ,24
lARpY0nIQx0,28
lAaSh9DogM8,24
lBHPVE3AI6Y,25
lBbSzQXQknw,24
lCT0OaVqIQE,25
lCuewNV_KyQ,24
lD0etN63KCg,10
lD1mPectYOM,24
lDyHwwSMRmM,1
lE0eWRdSrY4,25
lE2iJ7ftB_g,17
lERhNXw6FaQ,1
lEltmPagx6M,24
lG8fWx982Qs,28
lGEY8IulWiA,24
lH4WpBbX0oE,1
lHG6I6Ec4yA,1
lHNmUUi6LzM,23
lHxZlnj6yKQ,10
lHzclTp0-ZY,17
lJFqvRwOiis,25
lJM8qqEy35c,25
lJkXbzQPIkM,23
lJmDmfQOWVw,22
lM0yu7c6lQk,24
lMSHTnkVJVs,10
